iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,1.6426572799682617,-40.273959051275675,6.4933101264066515,-28.182174737897114,-58.277086339006594,0.0,0.5169024230973538,0.1,0.18544411659240723,0.6177632808685303,0.06055391,0.22697927,-40.273959051275675,-0.15376233348564994,-0.3627927987540695,0.0,2360,0.29054689407348633,1.001079140205221,0.374651400183959,13.441839255176493,0.0
1,1.3934319019317627,-40.66092661252671,7.094069519526856,-14.582556844741868,-61.90504801853275,0.0,0.8518100146599424,0.1,0.06346702575683594,0.6066508293151855,0.050964043,0.1302133,-40.31265580740077,-0.15743016349488312,-0.3666609344693259,0.0,2822,0.2991626262664795,0.37051806175503765,0.030103385136137667,30.319937545517803,0.0
2,2.239849328994751,-38.12667506845678,13.936271407723751,2.035963051536639,-62.39967105140893,0.0,1.1344043627774119,0.1,0.08570384979248047,1.5109541416168213,0.05216729,0.106222406,-40.094057733506375,-0.16690630517460936,-0.35695071825947405,0.0,4264,0.6748225688934326,0.2825719869814739,0.19885380521348311,51.18982400915888,0.0
3,2.21802020072937,-37.030059332315496,13.12997731603284,7.218557686375054,-56.74189804111055,0.0,1.0627628732771726,0.1,0.0926675796508789,0.3219106197357178,0.050574686,0.10275462,-39.78765789338729,-0.16256180388850203,-0.3355626856234832,0.0,4129,0.2694673538208008,0.17435627156442843,0.15864428973175604,94.19239756179839,0.0
4,2.5836799144744873,-28.678984221857235,20.389787216669507,16.27088797612853,-57.97962530086357,0.0,1.2558217943145393,0.1,0.08103013038635254,1.0820248126983643,0.050984032,0.08077089,-38.676790526234285,-0.16903997138177682,-0.2624759725790515,0.0,5680,0.8310327529907227,0.4382043488134423,0.30355266084315286,81.66704159340703,0.0
5,3.3996095657348633,-16.2036843406585,20.492383038825263,11.35431581053772,-56.34743922337772,0.0,1.4707075847346114,0.1,0.01693105697631836,0.44568657875061035,0.05118612,0.063734904,-36.42947990767671,-0.16728127952086846,-0.14815245165898183,0.0,7230,0.6823539733886719,0.6228607640433768,0.40692456331701526,-10.646353010052117,0.0
6,3.824014902114868,-4.058459249968914,13.875503778159768,20.013997173117225,-50.5264153258143,0.0,1.4945977083900788,0.1,0.016034841537475586,0.43266797065734863,0.050085135,0.06324893,-33.19237784190593,-0.16842795486496545,-0.042347878494888753,0.0,8863,0.93166184425354,0.5922990707732114,0.3654144956498873,-33.20451048481736,0.0
7,3.9375810623168945,0.15993134919032923,9.086113134691818,20.517337992576312,-39.447476051284006,0.0,1.3889300133019398,0.1,0.01671123504638672,0.3767719268798828,0.05607386,0.0950662,-29.857146922796307,-0.166476691726025,-0.00016129177379884072,0.0,9444,0.9086580276489258,0.23685104124446058,0.16384422320741804,-40.362549609094025,0.0
8,3.9459099769592285,5.339945501613717,8.818768408160985,24.783999583514962,-29.88912712910341,0.0,1.3673177639343113,0.1,0.04493284225463867,0.50311279296875,0.05796505,0.09190909,-26.337437680355308,-0.16351923211137157,0.05163952250777437,0.0,9551,2.7079098224639893,0.2501863771856638,0.21879588880444847,-40.00188159131185,0.0
9,4.0246570110321045,11.335768903791484,10.319206230232655,35.74664293470388,-32.27759309592316,0.0,1.1754256462422217,0.1,0.033351898193359375,0.4477384090423584,0.05544735,0.11269648,-22.57011702194063,-0.15936365620141626,0.11159353572294535,0.0,9459,2.644977569580078,0.3379623191592708,0.28527392790786593,-40.01022818213504,0.0
10,4.1270976066589355,14.544677807803657,9.811075322831897,37.41753799754473,-36.5388238824154,0.0,1.2815434904745013,0.1,0.03211545944213867,0.4447822570800781,0.049519464,0.116676375,-18.8586375389662,-0.15659050986788553,0.14367956830792875,0.0,9543,2.9871723651885986,0.3337847721794664,0.2858010109787852,-40.34583286126886,0.0
11,4.179600715637207,17.20363653574448,12.25689622745868,41.310937847037955,-56.7837500259607,0.0,1.4514534626467746,0.1,0.0324857234954834,0.49496936798095703,0.051692184,0.078569576,-15.252410131495132,-0.15581250624540585,0.17026888602883283,0.0,9571,2.909045457839966,0.37457243213420627,0.3260761891203087,-40.167360788062105,0.0
12,4.018150091171265,17.36390880078635,11.537293090492769,41.63766403806024,-13.619406154198865,0.0,1.3187463676486013,0.1,0.03354644775390625,0.4848814010620117,0.051229313,0.107113644,-11.990778238266984,-0.1547909536073618,0.1718757130593049,0.0,9600,3.0997154712677,0.3449554549284895,0.19748600370278138,-40.21119792469587,0.0
13,4.094802379608154,18.647205023186768,10.986151832902868,41.4324878582418,-10.014931839286618,0.0,1.4691289681836452,0.1,0.017540693283081055,0.4455535411834717,0.050283793,0.08664307,-8.926979912121608,-0.1532061740226239,0.1847104926440428,0.0,9600,3.3051533699035645,0.20269844685787525,0.16157794210681972,-40.5489012227175,0.0
14,4.073954820632935,19.11922315799546,9.857947265620464,41.99340565592667,-0.48435003156200207,0.0,1.3773519452813925,0.1,0.0165402889251709,0.414689302444458,0.04940439,0.085447215,-6.1223596051099,-0.1543205886997064,0.1894294113002936,0.0,9600,3.0317344665527344,0.16538716662308636,0.1361460515659887,-40.43717070849791,0.0
15,4.018865585327148,20.790124973059402,10.731137432827966,45.29438445724762,-12.178803849744922,0.0,1.4939661595890312,0.1,0.017746925354003906,0.5155315399169922,0.050458588,0.067148,-3.43111114729297,-0.15261372815064292,0.20613627184935704,0.0,9600,2.446711540222168,0.1430531298342071,0.1283824278701713,-40.40132691086859,0.0
