iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,5.8772523403167725,-333.10080207500806,4.307298520355918,-321.5534311586434,-344.58275220642093,0.0,1.0236805495474444,0.1,0.18230152130126953,0.7739148139953613,0.081907675,0.11422958,-333.10080207500806,-3.2569138134888234,-3.3294443807664003,0.0,9600,1.0742971897125244,1.0000611027731285,0.18682282822749072,-282.64736753849286,0.0
1,6.351002216339111,-334.190121536246,4.063169770931928,-325.1667216284102,-344.32390406029026,0.0,1.822987598101951,0.1,0.03599214553833008,0.5056471824645996,0.04892558,0.05547167,-333.20973402113185,-3.267601747764784,-3.34036420365085,0.0,9600,0.7747156620025635,0.18670240073160596,0.023635073238799726,-282.81865849501,0.0
2,5.956817150115967,-334.61146827592256,4.118343153900077,-324.606948712604,-345.83162970816454,0.0,1.9772971739858844,0.1,0.038121938705444336,0.5754992961883545,0.049672168,0.052871145,-333.3499074466109,-3.271935082877326,-3.344561773005983,0.0,9600,0.7866508960723877,0.023138590462591823,0.012269906515393923,-280.36075925122213,0.0
3,6.1725146770477295,-333.547820606297,3.979946986416992,-324.14564527258307,-343.94974492718507,0.0,1.9254307034815341,0.1,0.027175426483154297,0.6122815608978271,0.048295453,0.052125245,-333.36969876257956,-3.2615730407286816,-3.333901789370674,0.0,9600,0.7851674556732178,0.013989772898647649,0.009861370862563576,-277.6044935067353,0.0
4,6.074572563171387,-332.7032122169754,4.333541073500374,-321.3080418924137,-341.4145704291475,0.0,1.8824949046590245,0.1,0.061968326568603516,0.6097736358642578,0.049053688,0.052510574,-333.30305010801914,-3.253351223475839,-3.3254283966166263,0.0,9600,0.9510776996612549,0.009390305648075237,0.006425325725622791,-277.27895314442753,0.0
5,5.938558340072632,-333.20495182446024,4.510950810474924,-321.44407591884925,-346.21444656810996,0.0,1.9601172118232055,0.1,0.0264127254486084,0.5759451389312744,0.048877284,0.052548416,-333.2932402796632,-3.258239726832191,-3.330475006454646,0.0,9600,1.5577893257141113,0.009264680867578319,0.006785567138006714,-277.4498004140367,0.0
6,6.179824590682983,-333.0538874385315,3.7932833982757663,-325.9250513808374,-344.47525463390633,0.0,1.9946855099584444,0.1,0.03414034843444824,0.6287000179290771,0.050253775,0.0521664,-333.26930499555004,-3.2564833217617477,-3.3289662492934116,0.0,9600,2.5204122066497803,0.005298622086399322,0.004717855917487486,-274.3070061984823,0.0
7,6.039385795593262,-332.513081830515,4.671951627263286,-320.61904715553806,-343.47068030052395,0.0,1.9309543139637482,0.1,0.044754981994628906,0.6634252071380615,0.04856012,0.053113677,-333.19368267904656,-3.250840300571889,-3.3235588873050568,0.0,9600,2.142127275466919,0.006705702654057962,0.005466645006342173,-271.93688047380033,0.0
8,6.045539617538452,-332.72607197573524,4.324484465009299,-322.4072529612342,-343.83193848683084,0.0,1.9503742656294576,0.1,0.023335933685302734,0.5859990119934082,0.050343897,0.05135391,-333.14692160871545,-3.252476271658605,-3.325677642968778,0.0,9600,2.2680234909057617,0.007061304840321283,0.004536876639704316,-272.26244867736057,0.0
9,6.058360815048218,-332.7979242080444,4.306946613124334,-320.5723294824087,-343.1958673274527,0.0,1.9466531268882525,0.1,0.047124624252319336,0.6611807346343994,0.049262453,0.051582832,-333.11202186864836,-3.2532993155038934,-3.326412477296156,0.0,9600,2.3862578868865967,0.004678404496271066,0.003726061725345306,-270.9373165938078,0.0
