iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,8.442005634307861,-340.05981630072705,464.79817612529894,-108.03525619459441,-2709.0660184737108,0.0,2.0401779224624597,0.1,0.09897494316101074,0.6878633499145508,0.07900214,0.043159172,-340.05981630072705,0.014372881734826459,-1.7106332232817383,0.0,19200,2.776292324066162,1.0002010019110272,0.7417125443300762,-123.07599271095572,0.0
1,8.711702823638916,-130.36816775781827,18.789069761272277,-92.59398999216315,-187.52329027328346,0.0,2.8062904622506495,0.1,0.04524731636047363,0.762984037399292,0.05147463,0.038696777,-319.09065144643614,0.06547262833132218,-0.6622041233490985,0.0,19200,1.4112389087677002,1.7351419576565057,0.031032835531481878,-132.0232522208577,0.0
2,8.747996807098389,-177.91795392432263,498.52515308624766,-86.11127353900848,-5031.555660000287,0.0,3.0798412602998253,0.1,0.05564594268798828,0.8236954212188721,0.050281953,0.027765073,-304.9733816942248,0.07847281646040512,-0.8999490602596628,0.0,19200,2.3201684951782227,0.9331159568106011,0.911803078731052,-104.40679571750695,0.0
3,9.018741607666016,-126.63858890751932,78.45681064651812,-80.91785553994322,-860.8199910851192,0.0,2.765214738511669,0.1,0.061489105224609375,0.7422206401824951,0.05044883,0.029295625,-287.13990241555433,0.11093903810032026,-0.6435688346588203,0.0,19200,3.3120923042297363,0.766553684048449,0.4735633725709744,-68.64481213349384,0.0
4,9.231966018676758,-119.56633598456123,68.52338647208934,-83.58790878324302,-752.857692313193,0.0,2.5987139311218743,0.1,0.05218338966369629,0.749523401260376,0.051617805,0.028457664,-270.382545772455,0.12155846544106737,-0.608221183649215,0.0,19200,3.44545578956604,0.3565789209534232,0.35207321071928926,-34.19000399101305,0.0
5,9.388641119003296,-104.31412134463817,14.619267667071894,-75.59621536681736,-158.1428362451295,0.0,2.2829131163537237,0.1,0.05804944038391113,0.7976405620574951,0.052661598,0.037129838,-253.77570332967332,0.1335163896734748,-0.531951788333771,0.0,19200,3.3756916522979736,0.048545163729034974,0.01902594589456294,-44.750244263232844,0.0
6,9.240455150604248,-90.56145271846503,11.510871423589586,-69.04297401385217,-128.16402030151423,0.0,2.1837669171082372,0.1,0.06290841102600098,0.7078518867492676,0.051425543,0.045628946,-237.45427826855249,0.15684257288948392,-0.4632334029228982,0.0,19200,3.703326463699341,0.033821819505975965,0.01964688812976623,-59.97548019926263,0.0
7,6.484085321426392,-82.39724684612695,9.08105449629644,-64.78487560212501,-116.61803313319355,0.0,2.3457140599128747,0.1,0.027359724044799805,0.7202868461608887,0.053330585,0.04232213,-221.94857512630995,0.1783113521790348,-0.42240644819951084,0.0,19200,4.443368196487427,0.03110273354545335,0.021168376738382264,-67.75892765698069,0.0
8,9.198845148086548,-72.77642674241709,8.843303224652882,-39.629336874708144,-93.9501607171827,0.0,2.4003625737534486,0.1,0.03517580032348633,0.7240393161773682,0.05330053,0.041622683,-207.03136028792068,0.1863535191551828,-0.3743327008806512,0.0,19200,3.867258071899414,0.06287365775034741,0.036818127179809854,-76.96048673756162,0.0
9,9.169395446777344,-62.580419413222764,8.711614000169826,-45.22337393050019,-85.08958181566184,0.0,2.387064971773099,0.1,0.03705167770385742,0.7679507732391357,0.051999494,0.042660054,-192.5862662004509,0.20146468703899814,-0.323374145704492,0.0,19200,4.119774341583252,0.11290970942968863,0.05808085578085768,-81.21621410721448,0.0
10,8.824380159378052,-54.589907934048675,9.742409538594373,-36.63005220233405,-90.14187235492493,0.0,2.4653105136720126,0.1,0.026342153549194336,0.7065787315368652,0.05005867,0.039996885,-178.78663037381068,0.22784917464862123,-0.2834247106756385,0.0,19200,4.367311239242554,0.14932944114340105,0.1013699283308653,-79.90608537736955,0.0
11,9.400237321853638,-42.72280167238525,8.534598311550617,-24.030240368383122,-66.21710942201871,0.0,2.4583530474170616,0.1,0.03682565689086914,0.720761775970459,0.052310333,0.04049524,-165.18024750366814,0.27133986920843434,-0.2241352138205429,0.0,19200,4.669569492340088,0.5728557330378685,0.23298267761046015,-75.87951210058611,0.0
12,9.287970066070557,-35.51159230761463,9.64030457906709,-16.02436042032449,-79.15559937995161,0.0,2.4800991007454964,0.1,0.056754112243652344,0.6038079261779785,0.0526363,0.04050517,-152.2133819840628,0.29370778288088345,-0.18809058672273146,0.0,19200,3.776090383529663,0.5785538010159584,0.41904456396587647,-70.66066538547733,0.0
13,9.157631635665894,-28.742207251199343,10.09268699935875,-7.5281296576654695,-62.5376481814139,0.0,2.5854579809647493,0.1,0.029806852340698242,0.7437629699707031,0.05262266,0.03866701,-139.86626451077646,0.33537579588224187,-0.15428877969732865,0.0,19200,3.7121670246124268,0.5877332256957122,0.3878330483315108,-77.7046611549918,0.0
14,8.561828851699829,-23.39061706884283,9.870742550537962,-2.7928768474827352,-55.61955904365652,0.0,2.442977861037592,0.1,0.028685331344604492,0.7596323490142822,0.049427375,0.03903474,-128.21869976658311,0.34207421528651133,-0.12754171575160178,0.0,19200,4.000378608703613,0.39202707575957674,0.3137265636023924,-78.00160760593329,0.0
15,8.923278093338013,-21.50209620576292,10.755348790236708,3.031012043419734,-52.27283576761625,0.0,2.566619649905928,0.1,0.03085494041442871,0.7134459018707275,0.052402865,0.038974926,-117.5470394105011,0.33947886951916856,-0.11809615994615978,0.0,19200,4.203760147094727,0.3251428870587049,0.2813618481975178,-77.66187422511175,0.0
16,8.630536079406738,-18.29759765004902,10.817604230395194,10.1260835156562,-55.61147502031252,0.0,2.706451514331525,0.1,0.030576705932617188,0.5916640758514404,0.0535392,0.038372844,-107.6220952344559,0.3295280150642215,-0.1020872469567809,0.0,19200,4.143683671951294,0.24553970781061443,0.23037117652905398,-77.41637050527882,0.0
17,9.151771068572998,-12.626183218559207,11.252604512667043,19.47615677140794,-42.81606235030696,0.0,2.6261659727252646,0.1,0.049004316329956055,0.8255023956298828,0.053140983,0.038052287,-98.12250403286623,0.35668787453571243,-0.07375773490143785,0.0,19200,4.027376890182495,0.1719643108707614,0.15108479929732693,-71.83619549111071,0.0
18,9.585137367248535,-8.385745126379609,11.449337210669603,18.334898499945915,-37.08811534054325,0.0,2.938068246832561,0.1,0.05728745460510254,0.7301785945892334,0.055080738,0.0339949,-89.14882814221757,0.3810214232671039,-0.05254632579601376,0.0,19200,3.815474271774292,0.12243932418313015,0.10915218051663882,-69.49832646263327,0.0
19,9.246291637420654,-5.8327297337171835,11.127682733000043,15.50059412780962,-31.549063089671506,0.0,2.813466813674561,0.1,0.04467964172363281,0.7391736507415771,0.052680407,0.035900682,-80.81721830136753,0.387634128761273,-0.039794910198576346,0.0,19200,4.28736424446106,0.09749523714476968,0.09853851799513126,-69.54303033406669,0.0
20,9.357764959335327,0.14843339974129374,11.859368565061544,25.079015097436287,-35.140854103077125,0.0,2.6513793179566427,0.1,0.04969453811645508,0.7809574604034424,0.05156133,0.037937865,-72.72065313125664,0.4039076088819152,-0.009890683237844047,0.0,19200,3.999361038208008,0.07618577810600373,0.06669820764945697,-65.85419124731021,0.0
21,8.469018459320068,5.0969793986058525,10.93556409288475,26.100743337811615,-26.997652097368633,0.0,2.738792488909607,0.1,0.03454160690307617,0.7950263023376465,0.05231914,0.038920954,-64.93888987827039,0.4385535743435091,0.014807925781969428,0.0,19200,3.9953110218048096,0.05294926443242392,0.04544709556728352,-65.33196605440892,0.0
22,9.480969905853271,7.108200446203124,12.672767293938243,28.939447190026005,-32.237263649990126,0.0,2.525623175444132,0.1,0.04212832450866699,0.6660130023956299,0.05286655,0.03759641,-57.73418084582304,0.43872690670902575,0.024902941592544723,0.0,19200,3.5245659351348877,0.05035949735194068,0.042867015839355094,-62.79867730709254,0.0
23,8.956504106521606,18.705278917065574,10.399759977219492,34.97511284031908,-16.61877702874572,0.0,2.723135790420668,0.1,0.041348934173583984,0.7507932186126709,0.051333174,0.037325628,-50.09023486953418,0.4967434124125419,0.08282451131615715,0.0,19200,3.789531707763672,0.032381304191025924,0.018075485656779237,-63.257167732122085,0.0
24,9.586517572402954,22.48314581679315,10.596164282947376,45.36143085496809,-16.547557257010464,0.0,2.659806325334042,0.1,0.049352169036865234,0.7131137847900391,0.051744957,0.039082207,-42.832896800901445,0.4962654184989379,0.10171371910159233,0.0,19200,4.0408935546875,0.019938189336932127,0.0166510001832499,-64.22240039454834,0.0
25,9.094673156738281,28.968060824458473,10.335538701927744,47.29372946861126,-4.105357081414307,0.0,2.5969508319927312,0.1,0.03203248977661133,0.7376046180725098,0.05207239,0.037873924,-35.65280103836545,0.5032626987971783,0.13410434642226765,0.0,19200,3.5391457080841064,0.016944663176465816,0.013176468577052262,-70.17305764609684,0.0
26,9.271994829177856,35.341128408312116,9.850401207101177,52.05492391240551,5.796228587870468,0.0,2.8930326118221186,0.1,0.045043230056762695,0.7607905864715576,0.052211776,0.034045488,-28.553408093697698,0.5329668396703684,0.16595490622368247,0.0,19200,4.172268629074097,0.011170826129603515,0.00957026185067458,-70.58618955970087,0.0
27,9.39928126335144,37.00525657914638,9.993532696269464,55.18043639150661,4.15011210861441,0.0,2.6244700937517242,0.1,0.0572056770324707,0.7567462921142578,0.051154114,0.036637597,-21.99754162641329,0.5400668061834262,0.17428103518231364,0.0,19200,3.9839210510253906,0.008695989556962139,0.00794169549294428,-77.76819125610908,0.0
28,9.573322296142578,39.44186230855716,13.254360365279442,56.333455174493075,-50.684978303318026,0.0,2.739753171458364,0.1,0.03994131088256836,0.7076807022094727,0.051709726,0.03574726,-15.853601232916244,0.5379718296910271,0.1864640426980244,0.0,19200,3.956342935562134,0.014880918192610552,0.013668115743983049,-76.19765073179215,0.0
29,8.951022863388062,41.65509836239071,16.32981322164351,61.63420993567642,-52.932558407828054,0.0,2.9218244476703146,0.1,0.04523968696594238,0.7808783054351807,0.05026055,0.031945623,-10.10273127338555,0.5648715582391579,0.19748731338543646,0.0,19200,3.9340789318084717,0.017402982095245663,0.01535713584845013,-69.32457459438683,0.0
30,9.123064517974854,44.09929974016791,11.493203346320863,63.00280212110324,2.5971979084494468,0.0,2.942856071403743,0.1,0.03348565101623535,0.649543285369873,0.0521024,0.033507556,-4.682528172030203,0.5870688912971119,0.20973945950479736,0.0,19200,4.540174722671509,0.009470213423943774,0.007585849189305991,-66.81113943031244,0.0
31,8.412153244018555,49.93494880637041,10.312008667132208,69.2438308846534,21.7219695797377,0.0,2.5903305601121684,0.1,0.034363508224487305,0.7507364749908447,0.050937615,0.03599618,0.7792195258098582,0.608262101876485,0.23890491249204726,0.0,19200,4.03681755065918,0.007009097928554184,0.005112019144801355,-73.57259171717965,0.0
32,8.844879388809204,57.56149423591129,7.237553995497806,72.69798907710016,39.58148956223604,0.0,2.801835105477398,0.1,0.031107187271118164,0.7286059856414795,0.05139289,0.034045342,6.457446996820002,0.6300020835554884,0.276944081969297,0.0,19200,3.991743803024292,0.004503044722434605,0.0036600988933101907,-79.16131112640241,0.0
