iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,1.945467472076416,-546.9200077134088,10.269806066423518,-524.5078283355293,-568.4030091551542,0.0,0.5495443533416826,0.1,0.0612337589263916,0.3214893341064453,0.052776106,0.18490148,-546.9200077134088,-0.10468190153195067,-2.525181712375102,0.0,2534,0.38700413703918457,1.000063572712623,0.9282616800504316,-646.4602353456445,0.0
1,1.4238958358764648,-546.2199746894117,10.947172287085756,-529.3006059250682,-576.9257395515546,0.0,0.6637572575353491,0.1,0.01852726936340332,0.24458599090576172,0.05293602,0.15677883,-546.8500044110092,-0.10566035394191499,-2.5216633904585324,0.0,2496,0.26629161834716797,0.9283029093850176,0.30952671345182114,-615.4303703193041,0.0
2,1.4908373355865479,-547.99273694072,10.798097401317017,-524.6032093547955,-577.20422431476,0.0,0.6568272991129241,0.1,0.09807515144348145,0.22782564163208008,0.05343236,0.15953828,-546.9642776639803,-0.10380966503181589,-2.530524836629222,0.0,2602,0.16406822204589844,0.3062460510425248,0.01481946109976966,-632.629527857722,0.0
3,1.3829171657562256,-550.1494138085014,10.113704850213095,-531.6183989650286,-576.8946452183274,0.0,0.7230780401275277,0.1,0.013250589370727539,0.17136001586914062,0.04720534,0.10709028,-547.2827912784325,-0.10158344732219286,-2.5412456728077117,0.0,2743,0.35556626319885254,0.01480070140907985,0.012765001241394102,-624.5983653816268,0.0
4,1.5161106586456299,-548.9007962201482,10.082927158368674,-527.3693851590263,-580.7548238635324,0.0,0.7278395349906708,0.1,0.052093505859375,0.35224366188049316,0.051110867,0.11893145,-547.4445917726041,-0.10352197100606524,-2.534950480022774,0.0,2654,0.2139601707458496,0.013171674490333015,0.01092661904084,-541.8539531024492,0.0
5,1.7185940742492676,-546.7134802748174,9.988786503168143,-529.7344585194676,-565.9196058996943,0.0,0.6006815680588677,0.1,0.060663700103759766,0.25367093086242676,0.047806486,0.111523286,-547.3714806228254,-0.10458978186834562,-2.5242038382793397,0.0,2511,0.1769866943359375,0.010670699411635426,0.007944010953429571,-574.1578125128445,0.0
6,1.3743014335632324,-547.7060620776462,10.827134510750296,-531.152882093932,-573.762745083192,0.0,0.6648672160427451,0.1,0.07775402069091797,0.35517334938049316,0.053426042,0.117555834,-547.4049387683075,-0.10311053174738016,-2.529066097474068,0.0,2571,0.3367440700531006,0.00836462894963788,0.005069490274385456,-556.5557740064567,0.0
7,1.4189801216125488,-546.2169221570978,10.546429053211384,-529.2768951492224,-574.7940650476388,0.0,0.6750210539159675,0.1,0.026998519897460938,0.16287660598754883,0.050797902,0.12318007,-547.2861371071865,-0.10205446220732682,-2.5215975950312566,0.0,2527,0.23273468017578125,0.00527461119081387,0.002619899530825632,-543.0269836721468,0.0
8,1.5120792388916016,-549.2551955919779,11.858860928058318,-528.4318610792358,-580.9702772898875,0.0,0.7206761772476746,0.1,0.06584501266479492,0.3662405014038086,0.053368606,0.12883024,-547.4830429556656,-0.10505700387479953,-2.536805456964076,0.0,2650,0.26758909225463867,0.0025766963140159732,0.0009979401481792025,-545.1509794338665,0.0
9,1.48097825050354,-549.4726129247916,10.240752315390509,-531.8257420572738,-571.0985497349216,0.0,0.6206835796496387,0.1,0.014624834060668945,0.2675302028656006,0.049252965,0.12156539,-547.6819999525783,-0.10171904536742182,-2.5379979307954006,0.0,2663,0.23357415199279785,0.0009559530818411568,0.0002800024578517651,-545.0318781964015,0.0
10,1.6485114097595215,-549.2480317177591,10.050131460742769,-532.7345922401838,-574.169670603414,0.0,0.6854805800964101,0.1,0.05381464958190918,0.2845571041107178,0.04723521,0.09935389,-547.8386031290963,-0.10544131331898769,-2.5368274731942577,0.0,2620,0.2501041889190674,0.00029216338873512744,0.00013183854946675823,-541.207768090772,0.0
11,1.9679369926452637,-553.0507302156274,23.20678603972271,-527.6263989235392,-748.5415321760989,0.0,0.6660284547274058,0.1,0.06450748443603516,0.15095210075378418,0.05053651,0.1641478,-548.3598158377495,-0.10346538836218482,-2.555885095736763,0.0,2847,0.19422197341918945,0.000378930233465775,0.00018633256594379738,-573.3865653160981,0.0
12,1.8309118747711182,-549.615197686114,11.480592902841622,-531.3225852060946,-581.4891296743062,0.0,0.7067759710572293,0.1,0.005393505096435547,0.12250113487243652,0.052088324,0.14521822,-548.485354022586,-0.10011995070507011,-2.5385914225862027,0.0,2697,0.19298648834228516,0.00013985543585104805,0.00011824091834260688,-540.6533487634836,0.0
13,1.5912559032440186,-553.6697832955462,11.16419205617233,-534.1238517267014,-577.2903577529099,0.0,0.7966637477196521,0.1,0.01373744010925293,0.3144707679748535,0.04968947,0.1232139,-549.003796949882,-0.0995601100869043,-2.5588003118722162,0.0,2931,0.4180939197540283,0.00010468993547365797,9.279764815154798e-05,-540.0282768146905,0.0
14,1.4545459747314453,-552.6926367599741,11.37684199375707,-531.9581937095738,-578.3866787652207,0.0,0.7504493396207067,0.1,0.016040325164794922,0.1807563304901123,0.05030256,0.13001718,-549.3726809308912,-0.10177724616340474,-2.553936253027516,0.0,2857,0.26672840118408203,0.0001239444900800063,0.00011821284954333858,-555.6306325551027,0.0
15,1.7714307308197021,-553.1575314555188,11.962815468169328,-533.5393077210865,-588.8436431682957,0.0,0.7291401144396877,0.1,0.035213470458984375,0.32373642921447754,0.052633826,0.1388426,-549.751165983354,-0.10021232969738669,-2.556282802333854,0.0,2904,0.22460269927978516,9.765590682575557e-05,9.267869237071745e-05,-554.469529376965,0.0
16,1.4405105113983154,-549.1269508211491,12.306681755954306,-531.461818871723,-585.7579602386276,0.0,0.7067738140713142,0.1,0.07835102081298828,0.18245840072631836,0.05120928,0.13835725,-549.6887444671336,-0.10017005431960817,-2.536141646953579,0.0,2705,0.19222235679626465,0.0001164999500035662,0.00010714165235269566,-554.7809733807819,0.0
17,1.5845215320587158,-555.8364496479365,12.192777795492185,-530.3243489151017,-597.5523037039352,0.0,0.7523294532972121,0.1,0.012333869934082031,0.19457221031188965,0.050489224,0.13047256,-550.3035149852138,-0.09557678317682822,-2.5696647575556972,0.0,3099,0.6716234683990479,0.00013179600735828802,8.713912486577147e-05,-569.5640206783162,0.0
18,2.0732784271240234,-554.2231446913831,12.130698971699436,-530.1504631969367,-585.1392781337752,0.0,0.7429741414272127,0.1,0.0266110897064209,0.28273868560791016,0.050110567,0.13343875,-550.6954779558307,-0.09735762184964504,-2.561746948590423,0.0,3036,0.4880959987640381,0.00010776905736043417,0.00010149930412481619,-556.0124058145558,0.0
19,2.2282485961914062,-556.6648732952627,13.748415317837319,-533.8863378052521,-634.5672932676484,0.0,0.7493743949304895,0.1,0.03042912483215332,0.35202717781066895,0.05182661,0.13635255,-551.2924174897739,-0.09525551528888372,-2.573921875394538,0.0,3176,0.5061371326446533,0.00010406840137679978,0.00010044883022484698,-540.90388754939,0.0
20,2.0108304023742676,-555.5716907578345,12.442640421364315,-533.2315333929456,-598.1099534701168,0.0,0.7212976738364458,0.1,0.049134016036987305,0.2808802127838135,0.050819956,0.13870138,-551.72034481658,-0.09617135904283695,-2.568425487425421,0.0,3157,0.6962473392486572,0.00010767006498546992,8.944378917944189e-05,-526.0199332152067,0.0
21,1.6463720798492432,-554.0203421938204,13.330283493025018,-531.1986929160975,-583.3962859784981,0.0,0.7743150500773748,0.1,0.05394744873046875,0.4199044704437256,0.05203109,0.124936156,-551.950344554304,-0.09403795688611827,-2.56065107000892,0.0,3136,0.7689692974090576,0.0001199630670335922,0.0001154127048292897,-513.412506133896,0.0
22,1.687490463256836,-555.8936536971609,11.705436673844419,-528.778399021994,-594.0020884394951,0.0,0.7952763526649965,0.1,0.03134012222290039,0.25525546073913574,0.050601162,0.12192547,-552.3446754685897,-0.09298018347262639,-2.5699929082281407,0.0,3293,0.8712763786315918,9.219967078625932e-05,8.675592106765317e-05,-509.76924997011247,0.0
23,1.8727154731750488,-557.4345273602611,12.603538982835842,-528.0312745351497,-587.4855302326894,0.0,0.8070799258167549,0.1,0.08987593650817871,0.22517704963684082,0.05259086,0.13471942,-552.8536606577568,-0.09268102807361374,-2.577562379673006,0.0,3399,0.6510436534881592,8.968982843732204e-05,9.059056099436495e-05,-508.855769260817,0.0
24,1.8167967796325684,-557.9164476182541,15.41062297140182,-528.895582150694,-629.6185590883712,0.0,0.7667647590215071,0.1,0.06209373474121094,0.3178367614746094,0.051236816,0.13522406,-553.3599393538066,-0.09265667212934155,-2.58020865682377,0.0,3444,0.7307288646697998,0.00013253972150260388,0.00012169311484258378,-512.1583317742394,0.0
